date,open_stock,high_stock,low_stock,close_stock,volume,EMA12,EMA26,MACD_diff,MACD_dea,MACD_hist,RSV,KDJ_K,KDJ_D,KDJ_J,RSI,MA20,STD20,BOLL_upper,BOLL_middle,BOLL_lower,MA5_stock,volatility,return,next_day_return,label
2022-03-03,1.9251573333868883,1.850269497001293,1.8743662112991748,1.8006949536258512,13828587700,4593.29005733413,4632.915125294764,-0.7627323541804172,-0.8579191664314856,0.1587715384719285,39.92009911755043,0.1316394107866633,0.2831886288683406,-0.06970865629903632,-0.23893331515566021,4600.7977,35.96377469373121,1.6865275613086648,1.9715169359084996,2.141908387943288,1.8961778244255605,-0.7546474241597086,-0.5279063838184813,-0.012127089472162358,0
2022-03-04,1.6956899398424363,1.6827029712157033,1.69551120228919,1.6454105386527196,12726680600,4578.3885100519565,4622.80511601367,-0.8586826659162754,-0.867773256304504,-0.13388936661849773,10.386982371962006,-0.4456593779764143,0.02246331012513082,-0.9069519466823007,-0.266193590810001,4597.430600000001,42.22087025008018,1.7114049947464967,1.961867960572834,2.096904118609152,1.8525647432115182,-0.6154941357855743,-1.0788644322111554,-0.03194801208959108,0
2022-03-07,1.552809880088641,1.4680198794836015,1.2886017058779429,1.2412850851993233,16219770600,4543.679200813194,4602.803107420065,-1.153195634691181,-0.9380637496866332,-0.9045378261474667,5.043311009986333,-0.9026708474955544,-0.3236620120981634,-1.406984338924388,-1.1135020274080136,4583.365,68.21930457606994,1.814567038228503,1.9215606850296751,1.909696849943539,1.7229246539681136,-0.03730772382171073,-2.8300698001815596,-0.020076144476010634,0
2022-03-08,1.2693511504160118,1.2477683647727578,1.0448777259653053,0.9954457582081769,16786327700,4500.865631457318,4577.809617981542,-1.5100418545985521,-1.0699117655788055,-1.6894821170107213,3.465159669121973,-1.228651989463338,-0.6773179016856333,-1.6392809947973723,-1.4397214691906774,4566.1959,98.13790917720976,1.9306119134264983,1.8723598230310394,1.691477017867279,1.5222376404123006,0.6280604452147536,-1.7811742117161045,-0.009153908750686649,0
2022-03-09,1.0426881366704537,1.026693036231057,0.521009705199552,0.8856033729292537,19423290000,4458.631842002346,4551.775275908835,-1.8344349880614688,-1.244128998902135,-2.2297487485260574,28.483821352284878,-1.1081925066607132,-0.8676712846342933,-1.1794734841092693,-1.5852182908576962,4544.91015,121.83971593570308,2.0016449230660527,1.8113620276726656,1.4968256766021342,1.3227061653418037,1.1551715179401836,-0.8161798872033431,0.015732502734040445,1
2022-03-10,1.1697703775571402,1.113796687750594,1.1470931732162541,1.0726575422103644,14526638300,4433.124943232755,4532.594662878551,-1.9611185474279702,-1.410346998841515,-2.1277473631553345,40.45904639091714,-0.8662070954748509,-0.9033370344495855,-0.6596764427533663,-1.323102788234444,4527.558849999999,131.90045852052398,2.0091790228491564,1.7616390417970555,1.3906356128027004,1.176116478992512,1.3789151704952376,1.3825682852582706,0.003187868535422959,1
2022-03-11,0.9027979167022495,1.0589809532221404,0.8286563482516379,1.1111565316467074,15239992100,4413.647567350793,4515.848539702362,-2.0158117479179283,-1.5549108737517217,-1.8516270593774269,42.92375521848288,-0.6716071297539474,-0.853743576075529,-0.3328456358660166,-1.2122259347676396,4512.8152,139.47550169817907,2.010284411792087,1.7193887031650859,1.3059229938606338,1.0685449090568448,1.5473786625825827,0.2742328574953262,-0.03059638381041595,0
2022-03-14,0.950447083285237,0.9593329907595178,0.8238423982490481,0.7404747016072138,13018723600,4376.895326219902,4490.582573798484,-2.24582384183586,-1.7193014765574,-2.1044455003000673,20.06103116693392,-0.8505464656783837,-0.8881473198853669,-0.6464192772031213,-1.3550605633204762,4493.968699999999,158.1609208090589,2.0606652361890285,1.6653809773287105,1.1466147730978107,0.9677071830002932,1.9629288951964197,-2.7106516104394354,-0.045738220035748164,0
2022-03-15,0.6057556480037224,0.6327592252614798,0.2812187281225593,0.20330056664834023,20252469900,4316.420968339917,4453.044012776375,-2.7051120407247153,-1.94813700869052,-2.9262082563045535,0.0,-1.2406859783310331,-1.0581786521272165,-1.219413776147841,-1.8680560570803868,4463.15415,192.66651030056727,2.164548982766709,1.5770768482770998,0.8637294609561509,0.8082094520415404,2.730308296995597,-4.048453356126804,0.04324225139138098,1
2022-03-16,0.4023453825906641,0.6471885339531371,0.1648456073693104,0.6879320910334039,19602198200,4291.753280903006,4431.046752570717,-2.758587214092613,-2.14253680972535,-2.4871046435349715,35.74326272521846,-1.018204492507814,-1.0876499932370367,-0.7453792356570306,-0.9929495383757443,4440.058749999999,200.64887349871674,2.145155619810399,1.5108932050923471,0.7530412029240965,0.7684085149481579,2.9078302923073176,3.8130918511941205,0.019637490222158754,1
2022-03-17,0.9209954753972666,1.021836723512887,0.9461690167918037,0.9175334810843522,17940734400,4283.436776148697,4416.724474602515,-2.638321902211956,-2.27257246224543,-1.6663719555895666,56.73657188601692,-0.5864500720294751,-0.9445118539688387,-0.05881162374368586,-0.8577846232738819,4420.4853,200.32428291597986,2.0901559314331375,1.454802285225427,0.6994137688863427,0.7371744229782436,2.9006116320589093,1.7275792205735077,0.006655975322439394,1
2022-03-18,0.8670490992658666,0.9677303066557474,0.8811949005821302,0.9968833163815045,14945830500,4280.739118279667,4405.552439446773,-2.4686229157395436,-2.3406418131648903,-0.8762151610340034,73.28749098201851,-0.07515765471310289,-0.6563122716633778,0.6159752693176616,-0.7894769811240924,4401.218599999999,195.4337341861392,2.0111543517051693,1.3995904076157,0.672533548097506,0.7141656125501065,2.791849358639455,0.5806447909528173,-0.0016774881373270995,0
2022-03-21,1.0403305468395212,0.9801545362607741,0.9610030303771127,0.9767518755041588,12703636000,4277.355561621257,4394.677888376642,-2.3186161227527875,-2.3633108934817346,-0.29729837296223166,80.41633147663521,0.36195137058251114,-0.29937465362551136,1.0640783344055522,-0.9346120576910223,4382.4402,189.82054611481894,1.9295500676646102,1.3457778334589219,0.6511326863361697,0.76173981171895,2.667016107915944,-0.15562799645496903,-0.0008103324311898436,0
2022-03-22,0.9628476123959699,0.967635358621003,0.9998357498489971,0.9670434346897763,12638247000,4273.961629064141,4384.353229978373,-2.179828680210438,-2.3520371347576225,0.13552017844295616,79.53779416107459,0.6414961395237297,0.04398138431234516,1.2165977238046217,-0.8645831696614436,4366.497300000001,186.2275825873498,1.8666463698151896,1.3000908479583424,0.6263172499730538,0.9155187600562764,2.587111192711581,-0.07901361493680202,0.004987198302350308,1
2022-03-23,1.0107384389616283,0.9794843148390605,1.0148061681569291,1.0267457038763372,11708907800,4274.354763054273,4376.365361091086,-2.011999511670775,-2.3074551706153583,0.5602462657804287,89.40814560148773,0.9611202326613286,0.39339426666055266,1.4412730597045564,-0.7344588772074797,4349.1708,176.99362039993323,1.7692959226774978,1.250438930535798,0.629551808777182,0.9837385801627067,2.381754539368222,0.4332060802564879,-0.0058952180010041445,0
2022-03-24,0.9543248830071528,0.9414492491567774,0.9434608146947145,0.955821478616587,10891827200,4270.808799507462,4367.1017047139685,-1.8975029952382256,-2.2475278172488147,0.7559213867326624,85.70725960175814,1.124236812460217,0.6878365351039265,1.4206658013186682,-0.6707588762762074,4335.270149999999,172.97211142575452,1.7096155136773863,1.2106043461754439,0.6129525002800511,0.9914478344691303,2.2923190827824205,-0.5282701443752431,-0.01804904187089802,0
2022-03-25,0.9530322830998476,0.888077283274266,0.8214894167837937,0.7399570681358002,10880804600,4256.003445737083,4352.840393253675,-1.9083974156181587,-2.2018944594005654,0.5736530023304304,64.38582646534125,0.9451177240837472,0.8165975587192346,0.9166722313956791,-0.5140289944816456,4315.3276,166.95714693279535,1.6226596489095788,1.153455709936452,0.5905297813254232,0.9397159625148949,2.158550614471331,-1.6020769500993122,-0.006254051311582755,0
2022-03-28,0.6151719573284599,0.6626483080806792,0.5866686867873951,0.666509379702914,11844902100,4239.459223315993,4337.701549308958,-1.9365400501719343,-2.171351190064311,0.3812333216296774,57.1312263464136,0.7277596875089005,0.8204870706075095,0.48256283037440034,-0.3496950260784819,4293.6686,158.47200434857547,1.517599203059781,1.0913883057027747,0.577242940626321,0.8772489114559341,1.9698471685539158,-0.559973553536395,-0.0034523604628795596,0
2022-03-29,0.6898617519723108,0.6712829940637633,0.6816404749140241,0.6262183656943406,10026697200,4223.256881267379,4322.623212323109,-1.9590481960200228,-2.151686044846388,0.2425220630569617,20.263425477074573,0.08509729804870042,0.5807750968695173,-0.5083404203907844,-0.2767579720998546,4269.3915,142.26131409950577,1.3633957894018092,1.0218183080426129,0.6003221342806666,0.8086240864392077,1.6093331193983662,-0.3124403711340588,0.029015680150473695,1
2022-03-30,0.7088264406123185,0.8859940116884374,0.783992326887596,0.9636788171255918,13834602400,4228.00182261086,4317.54734474362,-1.7623869825547642,-2.094281468688249,0.7237524578006298,82.84237147553173,0.5015422910756034,0.5779806537632638,0.3179617164793694,-0.08726901133465018,4253.1664,122.23480780919134,1.2103356544931607,0.9753226323220425,0.6678454727699087,0.7959256247903169,1.1639580760022548,2.5561550069433165,-0.0074050932994273065,0
2022-03-31,0.9126891159929338,0.8671747526845515,0.93687928682813,0.8750565909492138,13402918500,4227.170311439958,4310.513985873722,-1.6381952887973812,-2.0220416201554863,0.9129228772560726,66.81236928744795,0.562749117161566,0.599194689997709,0.4142172435924155,-0.2267574939317593,4236.71485,100.08620183479778,1.0451166506380964,0.9281780271177139,0.7467542756649427,0.7796636863712775,0.6713890675087605,-0.6616696726716497,0.012684374094899562,1
2022-04-01,0.811818553226556,0.9881245860006601,0.8673952894767176,1.0257357559620057,13380305300,4234.706878910733,4307.969098031224,-1.4363146442440748,-1.9214712852554374,1.2741761022823523,92.72067932969867,0.9533451715835412,0.7606050152065134,0.998156331272891,0.3842737117692895,4225.70125,80.13328482492,0.9066305663834051,0.896616756363383,0.8286288457022825,0.8372049714163786,0.22765059658778972,1.113261990180256,-0.002880389358859052,0
2022-04-06,0.9804578811331032,0.9514104150370054,0.9999465786861281,0.9910852588566018,15906219500,4239.189051386005,4304.700350028912,-1.2811028446305825,-1.8081256773662358,1.4370786556692048,86.54281171472573,1.1303343374533503,0.9349426694446218,1.1448718299792222,1.2510483725873103,4221.2544,75.01444564070167,0.8666929105154562,0.8838735809390075,0.8450388464831684,0.9025580364864519,0.11381130825862402,-0.2619059491488814,-0.01283842432210769,0
2022-04-07,0.927604594923316,0.9530552501094622,0.9118944884675894,0.8370864878858368,13488035300,4234.559966557389,4297.618842619363,-1.2319932036143746,-1.7070428708964347,1.2807108297454448,59.08623534781555,0.8776322635838436,0.9558907304211779,0.6210388573696117,0.31522561550376965,4218.439850000001,74.32412308920419,0.8552831972363828,0.8758080279316736,0.8409754588324808,0.9450161456556184,0.09845903303530176,-1.141711829968178,0.005147656268560847,1
2022-04-08,0.8522600703264166,0.8405139030466113,0.8260333991061903,0.8980406423701079,14284379300,4233.976433240868,4292.666854277188,-1.1445151075581401,-1.6076400399183992,1.2592887984927001,69.95380517923677,0.8558887049228292,0.9616580634604702,0.5713475101719265,-0.004073571995146904,4218.6609,74.35544235341001,0.8560547477102632,0.8764414828329065,0.8414243639298276,0.9317999574500714,0.0991555508628545,0.4473827589704378,-0.030892034470345477,0
2022-04-11,0.8257870622248461,0.7455016387508453,0.5804025948418772,0.5303605238197324,14819707100,4213.375443511503,4278.400420627026,-1.2713642800724219,-1.554997081799628,0.663035184868425,5.445534730972545,-0.029541650168640167,0.631666416091283,-0.7941901753646006,-0.7724734260467541,4209.02255,76.69133495314206,0.8425471326971695,0.8488212157108933,0.8008724230231048,0.8623957103961954,0.15110411607402507,-2.736772746811631,0.01948820385993416,1
2022-04-12,0.5424856925409312,0.6789905404134778,0.5426156449101062,0.7551456720062303,14428568400,4208.236606048195,4271.109500580579,-1.2282689326731298,-1.5037508223993414,0.6452253276742487,48.48260616637576,-0.03877938796325858,0.4081890517563897,-0.5521266986244948,-0.30601084194734673,4202.6951,73.37239457074487,0.8072851954182405,0.830688873639774,0.8017521191164058,0.8079126372541363,0.07729327780743465,1.7143895682077528,-0.009625899497436915,0
2022-04-13,0.687034892175032,0.7182655157259334,0.7243209442699147,0.6419527352900636,12509748900,4197.698205117704,4261.378204241277,-1.2444311622350364,-1.4661785871196569,0.470862443514294,29.75730075625369,-0.2977506926238293,0.16156339294129013,-0.7766631110968978,-0.43994211019429874,4200.94405,74.48368761470226,0.8085676367426049,0.8256709536904054,0.7904916625535656,0.7376151136358777,0.10200763289780264,-0.8578809091635673,0.012520360592955575,1
2022-04-14,0.7382668085010926,0.7825620907823851,0.7692606168442575,0.7877650203814164,12479131600,4196.755096638057,4256.207078001182,-1.1597653154759597,-1.418180127988346,0.6038113432407383,53.87876672484009,-0.14473114237301637,0.05483971976850666,-0.3499222388578741,-0.29916558045728003,4211.3318500000005,54.3826743368867,0.7274815922832426,0.8554388922701474,0.9338526880344529,0.7276842799473958,-0.3450243921161,1.0987711750669622,-0.0006730178300817051,0
2022-04-15,0.7094024905710086,0.7665214580893585,0.7619373882984064,0.7798289115615462,12476226300,4195.523081770663,4251.210035186279,-1.08437081684602,-1.3638052860329197,0.6851191199358043,52.56591041303095,-0.06044315472448977,0.015469964115389184,-0.1374780851829109,-0.21836668669759599,4212.96515,53.111647913966394,0.7250100482529803,0.8601193803506144,0.945684767851251,0.7038824529116918,-0.3732911022481371,-0.06688168388582348,-0.0053388280552633715,0
2022-04-18,0.6828732824734671,0.6560075308271948,0.6682159767958251,0.7169167522071452,11750461000,4191.040146113638,4244.92662517248,-1.0483164068077606,-1.3126654923588397,0.6438677411348539,44.775278399739015,-0.10943351110282329,-0.029247524728290144,-0.1822111057654077,0.0005837550765441631,4209.39955,53.753831816906875,0.7188057586743348,0.849901570824062,0.9319409698282286,0.7414453838504282,-0.35900939581895697,-0.4791123388344902,-0.007556192612106798,0
2022-04-19,0.7081689006594708,0.6984437171787348,0.6552120599057157,0.6283507905385308,11021747100,4182.403508250001,4236.776652937482,-1.0580618619765334,-1.2738187168351496,0.4871146097356403,29.214549444683385,-0.3521811982730714,-0.15058309270528372,-0.5206295869920108,-0.02264674589100617,4202.849550000001,54.4828907789586,0.7049573170380082,0.8311314753565637,0.9092476325322647,0.7159153470506634,-0.3427956507874958,-0.6750195016664097,-0.015505325156436557,0
2022-04-20,0.6199630069848843,0.5566555828258286,0.4991593736942953,0.4479864712303589,11733165800,4165.232045442309,4224.481271238409,-1.1557051452638445,-1.2634318827488003,0.12421065196348575,5.800607978162585,-0.8301276949907299,-0.4116751122532946,-1.1610894038262771,-0.221325705075286,4193.4517,60.24009261903914,0.7107137288466384,0.8042004002894992,0.8499866637402931,0.6768604120088278,-0.21475963780573348,-1.3773361319779547,-0.018413875049775433,0
2022-04-21,0.3900797334702567,0.41778849683589325,0.2657453173999541,0.23710990936269802,13278382800,4139.170192297338,4207.544140035564,-1.338427251329298,-1.2938411822309157,-0.3959969656942384,7.316061568367774,-1.1282983544308394,-0.6981566614391496,-1.4166713497658359,-1.0856336546920053,4180.47845,72.84162512313577,0.7439752767064756,0.7670234321942702,0.7418029429948275,0.565986494343078,0.06548934843825846,-1.6343104557536836,0.004359544825480581,1
2022-04-22,0.1609748298998109,0.2799602540496158,0.19571001762793838,0.2861162956236494,12210181100,4119.7978550208245,4193.151981514411,-1.4381550848494427,-1.3393009238013789,-0.5879110991827838,22.60508318175428,-1.1206597010524257,-0.8862643358674668,-1.1824548356622906,-0.8925007366832203,4167.3151,78.16602452131224,0.7371364271286158,0.7293017014809696,0.674324275785035,0.466577897501448,0.1839001475384465,0.3777520451878411,-0.04942054444652089,0
2022-04-25,0.06612047670199817,0.05969756898174389,-0.19875254784391194,-0.2718503881787772,16836450200,4072.8924927099283,4165.134279180011,-1.8163795426951683,-1.4558143813031035,-1.49394510429993,0.0,-1.4207614685803944,-1.1248177466084075,-1.4976830907919336,-1.6414226673350927,4145.49545,108.50647486841127,0.8428277518945455,0.6667739284172389,0.44053490832689574,0.2674905117311884,0.8586498614479632,-4.373791706879633,-0.008071743706868313,0
2022-04-26,-0.24566867093900194,-0.1814704392650991,-0.3153046997956045,-0.3584780375549813,15757761100,4028.4659553699394,4136.910999240751,-2.14084897158959,-1.6177801348961671,-2.073525289933648,2.306380059662157,-1.5896905728686461,-1.347545214671893,-1.5721014470210748,-1.6693829588788471,4125.97275,134.911937001769,0.9333620620108102,0.6108284409693947,0.2355564915651318,0.06879340341993734,1.44588827802721,-0.7205691393919283,0.029443040918364156,1
2022-04-27,-0.4266467079607193,-0.11478061521527368,-0.36308329565954883,-0.0450397177128376,17273404600,4008.0151930053335,4119.031369667362,-2.192335778701614,-1.7582627788064853,-1.7995856704060944,30.480086123580335,-1.321933062190001,-1.395076753784472,-0.987547325691786,-1.0064720454887128,4113.32625,144.2256737448236,0.949628574278035,0.5745878283999685,0.14693256823737827,-0.03047698195580224,1.653019059901235,2.593912909803578,0.006564180128228801,1
2022-04-28,-0.07445257321723756,0.0184370627074604,-0.03204040091247339,0.026897268686633016,15305658600,3994.6447017737437,4104.370305247558,-2.1664921143710316,-1.8651726281847516,-1.3714857027382932,38.15746313274538,-1.0397747776432034,-1.3203814387688144,-0.5169096236158168,-0.9889235558686843,4102.6744,150.34442519601257,0.9539410900328679,0.5440632113914955,0.08206891227938892,-0.07280311050385047,1.7890956752428377,0.5725345611740059,0.02426202600439111,1
2022-04-29,0.08348065545706602,0.22506911961121923,0.03898099133350881,0.29453065275949925,17945837700,3997.967209193168,4097.842208562553,-1.9692342538691643,-1.9089016183516885,-0.5658416042176488,60.28921515029554,-0.5528655578419163,-1.0870036780837915,0.17354712553227258,-0.2526003997057672,4090.7814999999996,147.10862068286215,0.9039949546668365,0.5099821627830311,0.06670610346316924,-0.07110888716582482,1.7171337186951452,2.1361632225661973,-0.0015016529137569059,0
2022-05-05,0.24007913422708863,0.287265667546301,0.29576572343734764,0.277564090443782,15417071600,3999.8507154711424,4091.3509338542162,-1.8015296783915153,-1.908348254559699,-0.0011798129577067999,66.77324047694418,-0.14071773200383922,-0.7760251390989786,0.6258538195422674,-0.6052157831611246,4080.16215,144.73914975943907,0.8622248576566232,0.47955067983604005,0.05004225224092507,0.03951523026854215,1.6644383958042142,-0.1400927162191386,-0.02528421204874557,0
2022-05-06,0.05321976762713313,0.02905727965237372,0.048873175488768315,-0.00768289778406777,12300555100,3985.8452207832743,4077.829753568719,-1.8112280503704423,-1.9099606460259986,-0.0287962139446676,46.068807631932984,-0.14548578754924726,-0.570503827788612,0.3770261433829756,-0.7724213783625523,4061.7950000000005,141.83708901821748,0.7964860134706924,0.4269166097649113,0.014441247571695579,0.11014752018328065,1.599898659825162,-2.241314038007863,-0.008027752656495614,0
2022-05-09,-0.07296046332423976,-0.0634500320797343,-0.0850194268264394,-0.09595909723770624,9293669400,3969.166879124309,4062.985771822888,-1.8479610170006435,-1.9190342652741241,-0.12393727731704876,42.58458533547537,-0.19570543503250373,-0.45242408873780127,0.14022705691424658,-1.0916687968623178,4042.4747500000003,139.15868453823444,0.7293715741200516,0.3715512758785022,-0.025128234338661844,0.0998949483283008,1.5403328776456855,-0.7166824704894559,0.010943314086937809,1
2022-05-10,-0.25089808056399054,-0.011591649574595374,-0.2167778635855993,0.0234116824307593,13641691800,3961.582436182108,4052.3844553915633,-1.7875482744357705,-1.9134917162358394,0.062439259341695814,57.598703532026065,-0.02647761422719138,-0.3098997757918674,0.3086615089537528,-0.884255878980332,4028.01315,135.92244961599215,0.6724369789878257,0.330109197617005,-0.04776776425552145,0.09919312863060327,1.4683613491104883,0.9594369795714894,0.014427781751834458,1
