date,open_stock,high_stock,low_stock,close_stock,volume,close_gold,open_gold,high_gold,low_gold,EMA12,EMA26,MACD_diff,MACD_dea,MACD_hist,RSV,KDJ_K,KDJ_D,KDJ_J,RSI,MA20,STD20,BOLL_upper,BOLL_middle,BOLL_lower,MA5_stock,MA5_gold,volatility_stock,volatility_gold,return_stock,return_gold,next_day_return,label
2022-03-28,0.6345546285177454,0.685004396828397,0.6070287074147339,0.6872174856563714,11844902100,-0.9679267632760842,-0.9656834305612301,-0.9671326928714548,-0.9664029656080881,396.3313023021783,392.58697517836936,-0.2277848385912787,-0.08631813959913438,-0.49436858375836135,34.862385321100575,-0.8035392807574404,-1.086422844979192,-0.34195165084902984,-0.48226638433532804,396.4515,7.042749369686017,-0.9058311376840924,-0.944700234106356,-0.9821325197531093,0.9495026822544664,-0.951791093580015,2.2350736164180067,-0.2492982600641769,-1.6881073409640406,-1.7579046215863716,-0.0034523604628795596,0
2022-03-29,0.7097154482115401,0.6936974518346121,0.7026553504628603,0.6466629649052064,10026697200,-0.9717891831179354,-0.9708325976568957,-0.9722686906495264,-0.970274749261514,395.96648656338164,392.68868072071234,-0.29477242329254283,-0.12995850390304903,-0.5815342846458639,29.082568807339133,-0.9439636668922198,-1.0895502040413088,-0.6018589470203354,-0.5732667366346452,396.8025,6.710874815512207,-0.9076840635758444,-0.9424688278489054,-0.9752264442752512,0.8782950274570107,-0.954854393510996,2.1899044550889935,-0.2878614297801425,-0.24691634281338298,-0.30255026718607325,0.029015680150473695,1
2022-03-30,0.7287997361014376,0.9098598797802573,0.8057129447975206,0.9863304370952609,13834602400,-0.9743028214277114,-0.9721811890390936,-0.9736138329247354,-0.97279448148041,395.5947193997845,392.75248214880776,-0.3573155249875809,-0.1781235375993592,-0.6392531063884769,0.0,-1.4054216528106553,-1.2709965745718883,-1.2724908171756921,-1.5019676273619946,396.73300000000006,6.738320187359066,-0.9077706181608023,-0.9429106590024459,-0.9760730100496173,0.877611536380318,-0.9552249539865183,1.9239916202107188,-0.284672331612966,2.0094718988417406,-0.24464495214110946,-0.0074050932994273065,0
2022-03-31,0.933948054685528,0.8909134057547416,0.9596540996745166,0.8971286138371121,13402918500,-0.9635738774225692,-0.9610859599401002,-0.9625469805696052,-0.9620395268875603,395.5493779536638,392.941187174822,-0.3909221545455536,-0.22377673359758393,-0.6072109172760889,21.498771498771536,-1.441139857635053,-1.4058439262772597,-1.1949178109167227,-1.8323110607988462,396.995,6.564842163493442,-0.9082739521633644,-0.9412450509128393,-0.9719286393931326,0.8467972898459228,-0.958893502694185,1.7769269893627604,-0.3048301363984957,-0.5216141603072508,0.3269732982088627,0.009767448799873775,1
2022-04-06,1.0021441979720291,0.9757184869990846,1.023156256741156,1.0139161193434005,15906219500,-0.9704404015858602,-0.9745718737620814,-0.9720241193267609,-0.9729173952471857,395.3387044223309,393.03295108779815,-0.4343490135904251,-0.2695013439270722,-0.6081219122457979,7.9656862745101975,-1.636120968072184,-1.5715282530525814,-1.3828690455035593,-1.2651497460713554,397.309,6.249543899147421,-0.9101496726357634,-0.9392488641184248,-0.9655000011518116,0.8539608020920048,-0.9671075932349218,1.4826440548582447,-0.34146717387608777,0.6718031614714618,-0.43137565044544773,-0.01283842432210769,0
2022-04-07,0.9489575968576373,0.9773744408796347,0.9344970246990806,0.8589101829909701,13488035300,-0.965106583709018,-0.9608407615069734,-0.9623024092468402,-0.9635759489722532,395.29428835735695,393.1823621183316,-0.46218056062292895,-0.31197847426393066,-0.5666955222597527,18.627450980392574,-1.6312563960251802,-1.6800936882246567,-1.2573839743585187,-1.275937299685928,397.386,6.20963292414567,-0.9101663916737628,-0.9387593533439983,-0.9644327183974835,0.8886119709415331,-0.9665394005057879,1.022187487119231,-0.34610475058441265,-0.8992071410045199,0.09367772852587299,-0.025903399776674503,0
2022-04-11,0.8464979602592553,0.7684178020610698,0.6007194091525822,0.5501782043916462,14819707100,-0.9297930308692355,-0.9282906695093738,-0.9298355661497457,-0.9281767841409307,396.142859379302,393.7473723317885,-0.4214641893779597,-0.3373324712568352,-0.3482647386060971,89.21568627450989,-0.7352002456153152,-1.4041877063498491,0.12676083537831173,0.04522060312652798,397.8105,6.134830221131444,-0.9085377401538158,-0.9360606868018683,-0.9605255306663854,0.8691393330258612,-0.9580782696480368,0.6135301733637879,-0.3547966773840788,-1.8071663660238837,1.3825927181677902,0.01948820385993416,1
2022-04-12,0.561409973776609,0.7014570998996698,0.5626719084760131,0.7764334670351545,14428568400,-0.9197997858815886,-0.9186666310091419,-0.9202361417312075,-0.9181593121487336,397.1116502440248,394.39127067758193,-0.37481301608652773,-0.3477303904002379,-0.1574779392843916,97.69736842105286,-0.030551588541286808,-0.9463645299628581,0.9570792556589519,0.5092446063961916,398.245,6.1398418460689514,-0.9059040999061077,-0.9332984474318903,-0.9576366703058844,0.8267777447727304,-0.9470973275567365,0.016366821211792327,-0.35421433643450223,1.3473535489657125,0.287395547250165,-0.009625899497436915,0
2022-04-13,0.7068707610553358,0.7409975674311788,0.7456301126393963,0.6625002386491847,12509748900,-0.9167343733086909,-0.9078778999515568,-0.9094750035295337,-0.9150864679793479,398.00831943725177,395.0245098866499,-0.33698722101541556,-0.3480335250131572,-0.028704095647481092,86.4889705882351,0.297448286582412,-0.5136606841036921,1.1082028182816686,0.2888596657758335,397.912,5.652874071050964,-0.913647222603746,-0.9354154225992153,-0.9532746568302597,0.7794248429210969,-0.9376603874467783,-0.09806214194982871,-0.4107990330255817,-0.6759505753640535,-0.006813198179569477,0.012520360592955575,1
2022-04-14,0.7584257672501162,0.8057287765072184,0.7908796558220144,0.8092661487911778,12479131600,-0.9074155190870817,-0.9068971062190493,-0.9084967182384727,-0.9057450217044157,399.0008856776746,395.7234350802314,-0.2948234327976509,-0.3393416210334048,0.08604086891742468,99.00362318840567,0.6744025190178058,-0.07867526952678065,1.3486576295291843,0.3608287699913466,397.361,4.2009671818713485,-0.9341157506674219,-0.9389182854136175,-0.9372621179622513,0.7381222086521724,-0.924962515152226,-0.128425832777665,-0.5795077546646922,0.8631186114610366,0.2567187441328792,-0.006008252758872144,0
2022-04-18,0.7026829065042988,0.6783187290390117,0.6891382869751476,0.7379545267692995,11750461000,-0.9081512181045772,-0.9065293085693589,-0.9081298612543247,-0.9064825043050683,399.8222878811093,396.36169914836245,-0.2685267088396036,-0.32681588132573597,0.13494708985413628,97.38738738738721,0.9052628902292323,0.3010468037636311,1.3744580109596676,0.24405878880815193,397.44449999999995,4.326758206665766,-0.9321305101376417,-0.9383874523010904,-0.9384060335482665,0.7137108333746662,-0.9134874924268965,-0.12843846912402782,-0.5648910852729441,-0.4245397908154412,-0.1671409088761429,-0.007556192612106798,0
2022-04-19,0.7281380494269313,0.721041776863869,0.6760447047313346,0.6488093359936978,11021747100,-0.9389892685879289,-0.9331333385636303,-0.9346658497743603,-0.9373953166490876,399.7434743609386,396.58009180403934,-0.3112024123566931,-0.32583817492756334,-0.012365082210589236,52.07207207207223,0.4860132849678721,0.3912391221330379,0.49180149715025806,-0.05410031736363385,397.2275,4.102155883768802,-0.9360775328611238,-0.9397669826653827,-0.9368257189690558,0.7336166537620176,-0.9153402948045063,-0.18174460861822775,-0.5909894329393928,-0.5321149083047158,-1.4320985613445991,-0.015505325156436557,0
2022-04-20,0.6393758925349732,0.5782951786004112,0.5189159950860689,0.4672654183202292,11733165800,-0.9101130821512318,-0.9189731290505503,-0.9118595739264957,-0.91717600201453,400.40140138233266,397.13119611485126,-0.29586378652667783,-0.32180578957475653,0.026601846590830792,94.5045045045044,0.7432068297144183,0.5513344218511782,0.8023754938203429,-0.030940612462593487,397.73699999999997,4.2866329566765335,-0.9308730082500132,-0.9365279470865482,-0.9358692063994821,0.6712200904532014,-0.9133886763000909,-0.08890041855760102,-0.5695535603128953,-1.0845452017732686,1.0924734026394858,-0.018413875049775433,0
2022-04-21,0.4080428790537976,0.43848937449494196,0.2838924888010923,0.25500970536208306,13278382800,-0.898587130877136,-0.9043225226712165,-0.9003647217565264,-0.9024878068848667,401.24733963120457,397.7807371433808,-0.2676631964043193,-0.3126042398204668,0.09254215134522632,100.0,0.9841772399633594,0.7517260318018001,1.0393439404576057,-0.08590447837674797,398.4925,4.3291385736051495,-0.9258932817345616,-0.9317250199426623,-0.9313060626746474,0.5889799981678655,-0.9097324796082742,-0.12174009090212823,-0.5646144913216595,-1.2866768258447872,0.34848749787561345,-0.04527645069985458,0
2022-04-25,0.08204059986424808,0.07797781227240529,-0.18380820876887904,-0.25727923687632404,16836450200,-0.9313870454071422,-0.9315395487483054,-0.9330761361763859,-0.9297746631090111,401.14005661101925,397.98586772535265,-0.31252252754824095,-0.3147485911563939,-0.05219152657523396,18.81638846737502,0.11799879240388476,0.54865049316629,-0.3668508243373558,0.017912259014637215,398.793,4.248172486338873,-0.9250723172466726,-0.9298146564658422,-0.9281588891768433,0.3737288848812736,-0.9145621178059103,0.6189642417732711,-0.5740225912353755,-3.153509523241419,-1.50924194299109,-0.008071743706868313,0
2022-04-26,-0.2317148204052926,-0.16482045109655463,-0.30116401780466184,-0.34447343862821767,15757761100,-0.9327971351906753,-0.9296392608915717,-0.9311807084249547,-0.9311881714269287,401.0138940554778,398.15876641236355,-0.3554645992741038,-0.32556340041604165,-0.16279598668609688,15.326251896813273,-0.5035974011423453,0.17166213250083542,-1.1281097437362313,0.06652063710569628,399.05550000000005,4.167450912160282,-0.924473591776479,-0.9281458697348426,-0.9252736603485638,0.15527233560040601,-0.9195276281779042,1.1746271198857268,-0.5834022792097617,-0.5679434771440045,-0.19604971185249292,0.029443040918364156,1
2022-04-27,-0.413834180539938,-0.09767981506697844,-0.3492720593836013,-0.028985204861161618,17273404600,-0.9363530137752367,-0.9489486375003174,-0.9380287054623834,-0.9472284179911218,400.81791035463505,398.2758948262626,-0.40042422953152534,-0.3437420921191569,-0.25673315230584326,24.786324786325153,-0.7983421056493264,-0.19422607420051832,-1.2885044501261966,0.04570905004152141,399.2205,4.123542772908077,-0.9240163060091863,-0.9270969180753575,-0.9235530692319819,0.01847925444402292,-0.9189964914963223,1.3284137297433602,-0.5885043185333558,2.0391716218122737,-0.2871590000308602,0.006564180128228801,1
2022-04-28,-0.05941896243830162,0.03643839192413758,-0.015946538678564215,0.04342225569798025,15305658600,-0.9044114147656418,-0.9013188418654116,-0.9029327206455618,-0.9027336344184177,401.453616453922,398.7702729872802,-0.380131013298505,-0.3539849587105197,-0.15550001563167765,88.40048840048854,-0.19023482605664196,-0.2017898058858529,-0.1403537238292157,0.29872981358857686,399.7755,4.109634988273852,-0.9208929280191035,-0.923568626129816,-0.9195866027646272,-0.06706113965392735,-0.9178477540222045,1.39582829400896,-0.5901203757226691,0.44918985838875636,1.221447491660811,0.022723939948591065,1
2022-05-05,0.2570963133625089,0.3070842328599048,0.3141198932642997,0.2957284603126314,15417071600,-0.9175313805776443,-0.9197700239582128,-0.9192578564401461,-0.9179749414985703,401.66229084562633,399.0695120252594,-0.3931351508556613,-0.3649347994156866,-0.16451851163933737,62.27106227106256,-0.11531980474628588,-0.1777140026409358,-0.02571298617103776,0.18293887550616938,400.0025,4.147313493157814,-0.9191015715707619,-0.9221255229376759,-0.9185545664439095,-0.058843245270312615,-0.9216645269200808,1.3142526986958951,-0.5857422076461762,1.5722231969524647,-0.6867260958577576,-0.03310898930479947,0
2022-05-09,-0.0579174426769246,-0.04600224583371291,-0.06929086861112616,-0.08023760156525866,9293669400,-0.924827062501141,-0.9195861251333678,-0.9211532841915773,-0.9231987765865259,401.65578456168384,399.25843706042536,-0.4211970476464669,-0.37964092464757593,-0.21243545279238796,47.74114774114806,-0.24915351317997664,-0.2136825255964322,-0.2380638501541158,-0.005013731810293884,400.04200000000003,4.1593542008854705,-0.9187248745705565,-0.9218744102676777,-0.9184496322214978,-0.02311254912657973,-0.9203428612240522,1.370618876370565,-0.5843431011170304,-2.3079236392782336,-0.44397542478978297,0.010943314086937809,1
2022-05-10,-0.23697720887219037,0.006206690604007192,-0.20195781370168128,0.03991387340425769,13641691800,-0.9384988025762653,-0.9490712367168808,-0.9401687045365799,-0.9473513317578971,401.3072023214248,399.2681824633568,-0.4726491556626096,-0.4023084105290369,-0.3139943328585377,20.706455542021835,-0.6803157905029044,-0.4052475397407239,-0.8410535046316051,-0.7211445778741309,400.282,3.962011185191371,-0.9196413336267182,-0.9203486623993358,-0.9141301510793597,0.05446483103942965,-0.9214915986981708,1.4291406259424095,-0.6072739709615632,0.7535207076300763,-0.7146339099885107,0.014427781751834458,1
2022-05-11,0.03817133888871975,0.2890992804424521,0.10694027876571731,0.2000563759236066,16563225600,-0.9144659680047464,-0.9195248255250861,-0.9162007149055797,-0.9177291139650197,401.61532504120567,399.56757635496,-0.4713957870800128,-0.42017681325712414,-0.2527749594556774,68.45310596833153,-0.3638488115348173,-0.40995180966136435,-0.24271767326756583,-0.5034271916151255,400.7495,3.721085686222931,-0.9197263581237988,-0.9173766326974606,-0.9076691553585474,0.1006902012068586,-0.917081929039459,1.434805792588448,-0.6352690395462967,0.9956761232010168,0.886179497564947,-0.004446961502838102,0
2022-05-12,0.12870647674185187,0.1559032345257341,0.16148924115558758,0.14998476648059264,11337606600,-0.938682727330639,-0.936014420152872,-0.9375395628168528,-0.937088032232149,401.26835195794325,399.5522003286667,-0.5190096620272469,-0.44456080820108257,-0.33589093391504454,21.437740693196552,-0.7475298924084296,-0.5622187938469219,-0.7988137625203462,-0.8791426196548155,401.03999999999996,3.336348460912663,-0.9225641093350861,-0.9155298420484884,-0.9004552898814877,0.12219673940843147,-0.9239867059000182,1.312764476373487,-0.6799747475588468,-0.3160368086408582,-1.1564603037873848,-0.0005562375907485137,0
