date,open_stock,high_stock,low_stock,close_stock,volume,MA5_stock,MA20_stock,volatility,next_day_return,label
2022-03-07,0.8266101855039714,0.8107903432066972,0.7696339403041108,0.7513142149237912,16219770600,0.8786541090799447,0.8789670047703058,0.14109401346053937,-0.020076144476010634,1
2022-03-08,0.7626504045555218,0.7609336172897336,0.7159670859145231,0.6963050904858454,16786327700,0.832291389681604,0.867729253791893,0.22391122714272862,-0.009153908750686649,0
2022-03-09,0.7115060396420665,0.7108904106558245,0.6006138539515673,0.6717267062447163,19423290000,0.7861956228159608,0.8537970175134184,0.28951982156551936,0.015732502734040445,0
2022-03-10,0.7401809451527841,0.7306074277482044,0.7384744383955946,0.7135820359047738,14526638300,0.7523304694386455,0.8424400105327527,0.3173688031459241,0.003187868535422959,0
2022-03-11,0.6799411348097819,0.718199190484047,0.6683561729553844,0.7221965880456331,15239992100,0.7274792823897167,0.8327897978126408,0.3383371597206729,-0.03059638381041595,1
2022-03-14,0.6906927185078526,0.6956426093899046,0.6672961641949811,0.6392526458981578,13018723600,0.704183748139183,0.8204541323546573,0.3900599712580791,-0.045738220035748164,1
2022-03-15,0.6129163567747913,0.6217184925025272,0.5478130279707152,0.5190543066151074,20252469900,0.6673365779407168,0.8002849773371055,0.4855743448809434,0.04324225139138098,0
2022-03-16,0.5670187545611967,0.6249847496701824,0.5221882235154243,0.6274956864290433,19602198200,0.6581417643573353,0.7851682645247369,0.5076701975279191,0.019637490222158754,0
2022-03-17,0.6840472417879444,0.7097911226328808,0.6942319003817032,0.6788714023936937,17940734400,0.6509260635702967,0.7723567859447056,0.5067717034969249,0.006655975322439394,0
2022-03-18,0.6718747523242685,0.6975434484267038,0.6799249108316121,0.6966267591847115,14945830500,0.6456105675515529,0.7597460855133611,0.49323425331895154,-0.0016774881373270995,0
2022-03-21,0.7109740717985398,0.7003558304934536,0.6974982792065578,0.6921221384232947,12703636000,0.656601160353675,0.7474549937861865,0.47769647666999715,-0.0008103324311898436,0
2022-03-22,0.6934907805978203,0.6975219557339027,0.7060490582566796,0.6899497731008173,12638247000,0.6921271772334503,0.7370198317757293,0.4677508514587392,0.004987198302350308,0
2022-03-23,0.7042968925849773,0.7002041173678029,0.7093454727488893,0.7033087811777861,11708907800,0.7078873219531285,0.7256790572256673,0.4421904675503454,-0.0058952180010041445,0
2022-03-24,0.691567707332724,0.6915943974871253,0.6936355672360923,0.6874387428859914,10891827200,0.7096683140953028,0.716580616239356,0.4310585925020435,-0.01804904187089802,1
2022-03-25,0.6912760443911004,0.6795129755811407,0.6667780489331081,0.63913681998702,10880804600,0.6977172156118026,0.7035275493474074,0.4144086649287083,-0.006254051311582755,0
2022-03-28,0.6150410578995325,0.6284842657685252,0.6150716475815026,0.6227021303784299,11844902100,0.6832860757558947,0.6893510084430243,0.3909210766574801,-0.0034523604628795596,0
2022-03-29,0.631894103526395,0.630438836537325,0.6359839809774104,0.6136865939691212,10026697200,0.6674323667906852,0.6734608334030958,0.3460485227335598,0.029015680150473695,0
2022-03-30,0.6361733061199133,0.6790414006155765,0.6585213691258365,0.689196904678423,13834602400,0.664498767830858,0.6628409620411815,0.290613469098416,-0.0074050932994273065,0
2022-03-31,0.6821729903630764,0.6747814224749087,0.6921863462862148,0.6693667533052874,13402918500,0.6607419343694576,0.6520728715699908,0.22930426506974985,0.012684374094899562,0
2022-04-01,0.6594125020685881,0.7021599524126501,0.6768863024841996,0.7030827947533382,13380305300,0.674035123625194,0.6448641015019128,0.1740729127516829,-0.002880389358859052,0
2022-04-06,0.6974643711525061,0.693849233817109,0.7060734622364055,0.6953293830822413,15906219500,0.689132990517427,0.6419534892427752,0.15990353539682492,-0.01283842432210769,0
2022-04-07,0.6855385270894643,0.6942215631129769,0.6866848132156935,0.660870545030156,13488035300,0.6989416640669321,0.640111272002716,0.15799266451834637,0.005147656268560847,0
2022-04-08,0.6685377478421701,0.6687464007641286,0.6677786121018712,0.6745096755552564,14284379300,0.6958884599037289,0.6402559566311354,0.15807935887560942,-0.030892034470345477,1
2022-04-11,0.6625643639877428,0.6472391687890702,0.6136918841123831,0.5922373977946493,14819707100,0.6798546888380339,0.6339473337480022,0.16454530603958,0.01948820385993416,0
2022-04-12,0.5986400898321858,0.6321835374823084,0.6053713785119825,0.6425354291948022,14428568400,0.6672680077803577,0.6298058058037088,0.15535819993914748,-0.009625899497436915,0
2022-04-13,0.6312562493540619,0.6410739266454399,0.645382016144171,0.6172073239745159,12509748900,0.6510278719381581,0.6286596849324497,0.15843435254425514,0.012520360592955575,0
2022-04-14,0.6428162466403284,0.6556282724995306,0.6552775170514988,0.6498343500624142,12479131600,0.6487336504659629,0.6354588479412016,0.10279305730166677,-0.0006730178300817051,0
2022-04-15,0.6363032863438978,0.6519972716922906,0.653664977160378,0.6480585625878532,12476226300,0.6432349517287004,0.6365278974937718,0.09927474927005592,-0.0053388280552633715,0
2022-04-18,0.6303172214920081,0.6269810415485364,0.633027970715224,0.6339813079641019,11750461000,0.651912741068605,0.6341940928745067,0.10105236832088194,-0.007556192612106798,0
2022-04-19,0.6360249384496086,0.6365870109543201,0.6301645704273819,0.6141637463639162,11021747100,0.6460147912640566,0.6299068985015572,0.10307046484149579,-0.015505325156436557,1
2022-04-20,0.6161221129331591,0.6044914670848893,0.5958025154871409,0.5738053407075834,11733165800,0.636992319095167,0.6237556909232636,0.11900688371390508,-0.018413875049775433,1
2022-04-21,0.5642511268651371,0.5730571395880864,0.5444058569551342,0.5266195011806063,13278382800,0.6113782235826908,0.6152642642974828,0.15388898547060198,0.004359544825480581,0
2022-04-22,0.5125557726119623,0.5418579674360422,0.5289844189975597,0.5375851934198292,12210181100,0.5884128468027456,0.606648410854862,0.16862737078525158,-0.04942054444652089,1
2022-04-25,0.4911527850957702,0.4919987129669843,0.4421256492084349,0.41273430354320273,16836450200,0.5424196734594742,0.5923667191449806,0.2526122889693845,-0.008071743706868313,0
2022-04-26,0.42080051332677737,0.43740727325367157,0.41646142293974053,0.3933504596211359,15757761100,0.496516662025531,0.5795884581396709,0.32570482884646756,0.029443040918364156,0
2022-04-27,0.3799645312500992,0.45250336139394065,0.4059408047055877,0.4634855667695461,17273404600,0.4735832148622414,0.5713109003324184,0.3514860354338857,0.006564180128228801,0
2022-04-28,0.45943380614432394,0.4826588736691124,0.4788348664038544,0.47958222097443604,15305658600,0.46380503147946106,0.5643389077550895,0.368423254036054,0.02426202600439111,0
2022-04-29,0.49506994521175063,0.5294326624452492,0.494473437206683,0.5394679939644631,17945837700,0.4641964310016684,0.5565546063874485,0.3594662750134029,-0.0015016529137569059,0
2022-05-05,0.5304049105894575,0.5435116405056348,0.5510162067455102,0.5356715479314691,15417071600,0.4897528176578101,0.5496038861486121,0.3529073802255285,-0.02528421204874557,1
2022-05-06,0.48824186212839127,0.4850628945726525,0.49665164883298907,0.4718445465195258,12300555100,0.5060702912190411,0.5375819713200443,0.34487423203133327,-0.008027752656495614,0
2022-05-09,0.4597704866269372,0.464122690404714,0.4671691383517924,0.4520918222500321,9293669400,0.50370174178676,0.5249362206202006,0.337460183177675,0.010943314086937809,0
2022-05-10,0.4196205465129479,0.4758614935019372,0.438156560916088,0.4788022845401996,13641691800,0.5035396073808709,0.5154706190715226,0.32850201274645974,0.014427781751834458,0
2022-05-11,0.4813161353645756,0.53946785356902,0.5057086540266567,0.5144030149988261,16563225600,0.49832906034802216,0.5071467857463814,0.30545779050384747,-0.004446961502838102,0
2022-05-12,0.5016165101514556,0.5095196825655703,0.5176378199111444,0.5032717672453135,11337606600,0.49159374326075644,0.502521524824787,0.3025993174496585,0.00754280402350246,0
2022-05-13,0.5230924134030537,0.5208520209136545,0.5311225830673925,0.5220682982592753,10996835700,0.5020343353300678,0.49625852292605055,0.28431363090151507,-0.00803840946698087,0
2022-05-16,0.5428595522466608,0.5298119452593757,0.5252449784118638,0.5018856332435473,11242529400,0.5123855506445589,0.49026302886551587,0.27206032136395186,0.012474289391382067,0
2022-05-17,0.5091059072524526,0.5221409503436623,0.5298479444340152,0.5329540454402675,10966145400,0.5236427034021265,0.48418650355866655,0.244183435211727,-0.003491356359243713,0
2022-05-18,0.5428703310945036,0.5293776664372007,0.535885113572367,0.5241500172165148,10807423300,0.525668925468946,0.4777445849298769,0.2110202473812456,0.0019266480907495598,0
2022-05-19,0.4942279269802805,0.5181616414854489,0.5164839496902571,0.5289914144043373,11629342000,0.5310155659498377,0.472286233779597,0.17863750311214663,0.01950245999722971,0
2022-05-20,0.5465497225080731,0.5674709358740224,0.5709680245291282,0.5780927878856168,14706917300,0.5426620244842577,0.47041092987151467,0.16324675434539782,-0.005792132627035496,0
2022-05-23,0.5846897245243521,0.5695993445992973,0.5761422939740939,0.5632255250092693,13047781000,0.5554134571295166,0.469860892651468,0.15989085999104757,-0.023391322408436933,1
2022-05-24,0.5668722890405116,0.5536783163383028,0.5323834553532318,0.5035323755453736,14555433600,0.5492972343717608,0.4686606091337402,0.1584556177707241,0.0060679630042175395,0
2022-05-25,0.5078416118055014,0.5080638686973469,0.5246580314123022,0.5186552108126008,10773401500,0.5481549654217948,0.46767645257508894,0.15594250908499255,0.0024771677288838684,0
2022-05-26,0.5255411140129462,0.5283700384276706,0.5192960390463672,0.524866375297355,12626368900,0.5472974458400417,0.47350612057541097,0.13533785246041047,0.002067094159970625,0
2022-05-27,0.547750612967715,0.5507451959090557,0.5475452099367999,0.5300621745937126,11276933700,0.5373127668216728,0.4806136670389436,0.09402212630252832,0.006927500294279446,0
2022-05-30,0.5465763526027434,0.5442190029539811,0.5600556911332206,0.5475109704134045,11115224100,0.5340460006323107,0.48498208901825635,0.08788262477792053,0.015512464823934764,0
2022-05-31,0.5534900324189702,0.5792255424218347,0.570693949064514,0.5868540108813411,13541551300,0.5513670325137712,0.4905590743639725,0.09795670156933448,-0.002038607675684158,0
2022-06-01,0.5882714722574649,0.5784062915433208,0.5947656592203239,0.5816034460726522,11485087900,0.5644528101203274,0.49274966705517587,0.10834718262814422,0.0015652027820493885,0
2022-06-02,0.5739305322278043,0.5760364060930523,0.5941818409361117,0.5856265080187415,11389363800,0.5770837215486173,0.4953467904982949,0.11916788779454149,0.018710289204140834,0
2022-06-06,0.5907512413111391,0.623739437763799,0.5979312934109253,0.633793090858503,16787101100,0.5986474666728081,0.5037663820733234,0.13897218094495406,0.0031309970871933406,0
2022-06-07,0.6384070638228261,0.6436334535027721,0.6550378574557283,0.6420041407763233,14299288100,0.6182908547296653,0.5136397907142256,0.14576161081101072,0.009734803591848923,0
2022-06-08,0.6520125059996973,0.6605267100439782,0.6568306113509794,0.6676136274220366,15737405700,0.6350792901365749,0.5234559604012476,0.16772275429802116,-0.010459470706277844,0
2022-06-09,0.6675942816310045,0.6621942901500888,0.6586127276140417,0.6398298869879036,16844915400,0.6471834937491225,0.5299768157691784,0.17893753152501107,0.015163775916468475,0
2022-06-10,0.6257013384158774,0.6709848015055004,0.6456842500469309,0.6796884786581316,18479621400,0.666737243332991,0.5391485972332744,0.19884683864344066,-0.011710561515302835,0
2022-06-13,0.6566467765221482,0.6563691382631252,0.6560058819848571,0.6484400327082305,16847562200,0.6697820725147765,0.5457185753397833,0.2052541356907953,0.007867085919949841,0
2022-06-14,0.6241618653240026,0.660069042114932,0.6223496652274574,0.6691867195521064,17138590400,0.6754328295084093,0.5544164418289581,0.20885240511645006,0.013240853172587276,0
2022-06-15,0.6781004880281873,0.7386671875483981,0.7007953194418368,0.7043795413671614,25704659000,0.6830757852068512,0.5633287334901294,0.228527629168947,-0.006581478550181443,0
2022-06-16,0.7122060307019629,0.7099036432010717,0.7087935673612411,0.6866550295198699,18407441600,0.6928098690781019,0.5717772554455065,0.23353154227877973,0.013878153748852118,0
2022-06-17,0.6723566302278208,0.7199198701841354,0.6947813027970713,0.7237841584145952,15864909800,0.7019765479582838,0.5819043939946034,0.24761850480386158,0.004963746018838546,0
2022-06-20,0.7380429289807084,0.7512675947717131,0.7443457856204239,0.7372482910956946,16566638200,0.7204381476216088,0.5901787773144198,0.27028675152053616,-0.001123906085142107,0
2022-06-21,0.7412664385355225,0.7443039623043459,0.737619047619047,0.7341845698483753,16466761500,0.7339500024078065,0.5990668185097099,0.2840506535061026,-0.012701921552000412,0
2022-06-22,0.743793761329679,0.7290334040695785,0.7264213753832673,0.6995985750894975,15856585400,0.7329561276598406,0.6092601631215286,0.2650992667837986,0.017153235019808612,0
2022-06-23,0.7095893068757007,0.7357941202313878,0.7211989237219192,0.745711765961157,17088236000,0.7452329344050512,0.6210646746507105,0.2571901692550018,0.011716259066207714,0
2022-06-24,0.758155625005152,0.771703984934887,0.7745259996245539,0.7777489611863595,16897219900,0.756451222014475,0.6342118634588156,0.25426733518233213,0.011261562602110005,0
2022-06-27,0.7960584923688931,0.8172242440103341,0.8172079344221261,0.8089036133277856,17738567600,0.7713470424799995,0.6487086348741862,0.2556133492544961,0.010407347538309988,0
2022-06-28,0.8139697672339516,0.8331541222036591,0.8128402477942553,0.838019351740001,17475648900,0.7929323793531573,0.6638119624766428,0.26566490891168704,-0.015401344655860306,1
2022-06-29,0.8330889071072551,0.8364639968949383,0.8169976847506413,0.7944839168798012,18727668800,0.8126572926197562,0.6746064961009117,0.26291174313217225,0.014396937410844782,0
2022-06-30,0.7984260345950291,0.8439649466823189,0.8195444590451157,0.834553387246938,15666628900,0.8311258278145695,0.6877571866631995,0.2644241149259121,-0.004078696796953357,0
2022-07-01,0.8437314342271538,0.8351074286964115,0.839083286402603,0.8230381514184584,14477959900,0.840540615519259,0.7001000519895957,0.2532521680002162,0.006562312642078568,0
2022-07-04,0.8169085883957465,0.8319777133418418,0.8256498341780865,0.8414897226535969,14634565100,0.8473146668955827,0.7108980546413721,0.25882274105044845,-0.0014439405431014006,0
2022-07-05,0.8538362870546679,0.8536543583072103,0.832925974594831,0.8374030823541114,15496241500,0.847186555851704,0.7210567089781117,0.258816605764444,-0.014604620787261251,0
2022-07-06,0.8348306421086473,0.8245993983310296,0.804120518115262,0.7961287707156848,14980023500,0.8475284906399105,0.727738121411643,0.2519388150320353,0.004408709823981605,0
2022-07-07,0.8030007044294094,0.8075196610728774,0.8027294912708842,0.808406317296271,13266090600,0.8420929968405377,0.7365022921435624,0.23355933635637574,-0.003306647006373889,0
2022-07-08,0.8301266261001561,0.821522150432414,0.8250635129215946,0.7991572405987444,12319573900,0.8371285957459271,0.7427133895363789,0.22342859961769737,-0.016745917217401304,1
2022-07-11,0.7908694282074844,0.775157354957511,0.7648019523183782,0.7524718445465199,13444857800,0.8186234200074112,0.7481219306879145,0.19562055315162286,-0.00941506451658086,0
2022-07-12,0.7569464918971596,0.7525223887484493,0.7435517176647268,0.726663439488201,13018783800,0.7956026898346562,0.7511101051658602,0.1770951275085549,0.0018184271300796802,0
2022-07-13,0.7320365745328803,0.7342694033185988,0.7362430386083472,0.7316011484390887,13111317900,0.7821885867846969,0.7525253374823779,0.17006128907784168,0.00014161873921352786,0
2022-07-14,0.7291605243085213,0.740990294784925,0.7411350979287903,0.7319863954913506,14525092600,0.7663022939074096,0.7548820835005396,0.1554480986438224,-0.017016598975399214,1
2022-07-15,0.7232308898953375,0.7364129833564381,0.7134566047181026,0.6856893939346251,15021445300,0.7427144204617542,0.75290156333361,0.1686503189967207,0.01037041779421437,0
2022-07-18,0.6995700507810549,0.7085489714166155,0.6940454289468745,0.7134240342542546,12260119200,0.7345971005814325,0.7516629568799233,0.17410473061147658,-0.0054153836405374505,0
2022-07-19,0.7162392219447202,0.7007521810342161,0.7073850197109062,0.6987909411547719,10380573000,0.7288029220310164,0.7498228668737137,0.1831213491841193,0.0033876430548983537,0
2022-07-20,0.7180380214346904,0.7101855767595722,0.7268756648520114,0.7078952354633763,9449014400,0.7238748997619409,0.7502542044449765,0.18059398225257503,-0.011145470508331007,0
2022-07-21,0.7047743321394178,0.6974037459235003,0.7056492084350166,0.67784029998911,11715634400,0.7126189247361356,0.7467256143893164,0.19785207921902234,0.0005136851289572488,0
2022-07-22,0.6929968557466797,0.6925508223167482,0.6876678555784994,0.6792100672860422,10384062400,0.711271992177767,0.7416026462003646,0.2130388541802096,-0.006037892197552127,0
2022-07-25,0.6816733590630775,0.6668702151102486,0.6842919717164131,0.6631014527968497,8363666400,0.7008108552321644,0.7340224938288955,0.22673922130625426,0.007912370473270331,0
2022-07-26,0.6729000109690633,0.6827621650221598,0.6921857205431445,0.6840835683948858,8582327400,0.6977534635782519,0.7260194800948838,0.22223192470871125,-0.0049317282999243525,0
2022-07-27,0.6830847540805869,0.671453215780947,0.6939046367561477,0.6709020761165083,7890494000,0.6900632677502494,0.7195945466102138,0.2284897582954977,0.0001507679461192085,0
2022-07-28,0.6869651393039278,0.6877769159629392,0.6975014079219073,0.6713030603849577,10753193000,0.6887042961560925,0.7111072762721071,0.22005003114710217,-0.013150804617394653,0
2022-07-29,0.6769160828652465,0.6723502196363564,0.6586083474125521,0.6363217467554583,11417928600,0.6797886050002817,0.7014000209581628,0.22053315340047483,0.0044545672983538585,0
2022-08-01,0.6352101843626818,0.642677660811172,0.638946874413366,0.6480151278711765,10774902900,0.676652436177406,0.6913414120656842,0.20238049021366486,-0.019493978768480066,1
2022-08-02,0.6248935588775546,0.6096819523962145,0.6026400100118892,0.5966148618492741,14222442500,0.6584693046462298,0.67882300085672,0.19541664081624346,-0.009751343064954192,0
2022-08-03,0.6061561170278531,0.613855959765679,0.5943476628496338,0.571404471006068,11666612400,0.6377855868663538,0.66713974165694,0.20877767263084654,0.008498208127662539,0
2022-08-04,0.590062029099085,0.5867871774594753,0.5984024779425567,0.5931608576405132,8953264400,0.6215412635334459,0.6559492807233278,0.19704879097185704,0.013500792507784227,0
2022-08-05,0.6028615938872521,0.619232293655926,0.6191796508353669,0.6280181620064573,10257100400,0.6198151013477435,0.6470518796991005,0.17002504597218196,-0.0021256168342310526,0
2022-08-08,0.6234568018651214,0.6168586153775157,0.6424685564107375,0.6224560003172626,9020813800,0.6145018299334395,0.6402924468733171,0.1592532510880021,0.001980677784273512,0
2022-08-09,0.624442749417784,0.6207013824226442,0.6401808397471997,0.6276278790450156,8413695900,0.6209488644572065,0.6351436573381029,0.15297540923450453,-0.011200851913400695,0
2022-08-10,0.627956019764603,0.6200553373625817,0.6158525749327324,0.5983226645499065,8556583900,0.6265446606352834,0.6282146021578532,0.14865701928713212,0.020392059151230258,0
2022-08-11,0.6162476548080322,0.6409316955901421,0.6305637945059752,0.6510775901412005,12138505100,0.6385844815781812,0.6240082099444977,0.13190764678828942,-0.0005701622709006732,0
2022-08-12,0.6509168678189892,0.6464022180458975,0.667478881171391,0.6495724827850593,10680829500,0.6430652274959012,0.62213051698917,0.12833852116197406,-0.0013058462208003804,0
2022-08-15,0.647480951556688,0.6574342908327977,0.6670095738689694,0.6461272914173632,10589849500,0.6479860525153209,0.6186318063874223,0.11541718332925921,-0.0018735311522932465,0
2022-08-16,0.6541549605208847,0.6504068124250528,0.6646442650647644,0.6411908414437704,9390613900,0.6508055423533277,0.6156372174812543,0.1060441848424073,0.009364175768465688,0
2022-08-17,0.6491079235310493,0.6592478948223475,0.6550409861710778,0.665817696310756,11286465900,0.6648365151283562,0.6134496356441139,0.0930491415448168,-0.008740658849184797,0
2022-08-18,0.6638292934845671,0.6523746580923464,0.6665346348789187,0.6426153742530334,10105265000,0.6630773764533204,0.6116183163866982,0.08786103296071593,-0.006943853017870564,0
2022-08-19,0.6440222094989552,0.6357772421461596,0.6524760653275758,0.6243438367710759,11740297800,0.6578328060584608,0.6087658594283294,0.08205355299360009,0.00730485652628701,0
2022-08-22,0.6190507892969848,0.6345079089948817,0.6419179025092294,0.6434318210288239,11244272000,0.6572724674579624,0.60774324902702,0.0793803175242179,-0.004858424110410851,0
2022-08-23,0.6446467486239533,0.6368708409268917,0.6501852199486886,0.6306437591551257,10315351200,0.6550799234945446,0.6049649507133008,0.06908983968289129,-0.01890421770106916,1
2022-08-24,0.6402369317565784,0.6285070227373728,0.6074344534134282,0.5811269231665042,11906967900,0.6374742731039564,0.6002976032881677,0.07270133381965654,0.0082843019581522,0
2022-08-25,0.5925050232601197,0.5940321113473201,0.5947018334271945,0.6024162292245141,11132074500,0.6291176119577981,0.5967162251063729,0.06665782356186702,-0.002112121742172348,0
2022-08-26,0.6143917908294836,0.6067810710061678,0.6221951066891931,0.5969434549232624,9900049300,0.6234215777208738,0.5946689752499292,0.06922081612316287,-0.004388264915353374,0
2022-08-29,0.5738563483926518,0.577171093845315,0.5952343407796756,0.5855969220523096,9435443200,0.6113987684589826,0.5914238963763525,0.07173548855908092,-0.0033566278300075523,0
2022-08-30,0.5894812394153299,0.5772905679317648,0.5883061135097924,0.5769559313882555,9330166200,0.6002380588468066,0.5904018423285109,0.07708301331104352,0.0007473390460853214,0
2022-08-31,0.5695834862978653,0.5897519047898996,0.5871165759339214,0.5788733538085011,13244976500,0.5997695833237371,0.5907901443226717,0.07437485208955305,-0.008605387806337185,0
2022-09-01,0.5753171993002626,0.575867625240766,0.5836781177648458,0.5567783022817074,9738707100,0.5902822996861468,0.5888986407106618,0.08690273408446247,-0.004977322973287094,0
2022-09-02,0.568123903490001,0.5539299072716735,0.5610155810024402,0.5441085842737368,8678927800,0.5792989041336813,0.5845362404394749,0.10437479566170599,-0.0020347384303609464,0
2022-09-05,0.5399486292792823,0.5291614752331486,0.5471422313997869,0.538954960716761,9376710900,0.569602900256065,0.5801950797801059,0.12055756618580038,0.009178104639457998,0
2022-09-06,0.5488684428939812,0.5525537427944167,0.5639390526249919,0.5621541353312465,11350626500,0.5665258797394541,0.5767911456280084,0.12547378362106698,0.0006670318931564389,0
2022-09-07,0.5540993543470143,0.5611128916332109,0.5756973906513982,0.563855643145404,10767805900,0.563403974556806,0.5749992292868136,0.13024829811398966,-0.004266109130420517,0
2022-09-08,0.5708674372908824,0.5612481691702493,0.5804836993930294,0.5529661190325268,10088604900,0.5626114919401268,0.5698984825099163,0.13005443713168058,0.013894846649712956,0
2022-09-09,0.5654247531802357,0.5810024824060185,0.5843802014892683,0.5882823206224888,11842711400,0.5717943973468054,0.566712049837228,0.12244125382183754,0.0042327556367734755,0
2022-09-13,0.604372534734837,0.5993995953052376,0.618727864338902,0.5991900999061432,11178973700,0.5843161722984926,0.5642718180721542,0.11448787692573911,-0.01112982730962278,0
2022-09-14,0.5701541311836507,0.5747127090717497,0.5879275389525058,0.5703872173517286,9079368100,0.5860276782667131,0.5605907871661957,0.10826247685998899,-0.009406303354759022,0
2022-09-15,0.5832193628686446,0.5745546745658636,0.5572267067142231,0.5463155714718264,12395119600,0.5823814207318474,0.5543779552596249,0.09285983472538595,-0.023450014762414557,1
2022-09-16,0.541963639775978,0.5306855600079143,0.5158194105500278,0.4868691815577455,13719365500,0.5686410859838404,0.5462808196094575,0.1095272465917646,-0.0011907901043638636,0
2022-09-19,0.4879685866330874,0.48911553144159736,0.5018202865903261,0.4839212862215636,9771957500,0.546946350915908,0.5389803493991416,0.12582666930878164,0.0012311608961302915,0
2022-09-20,0.4988888275974013,0.49158403042353926,0.5089393654965271,0.48696549332081074,8482413400,0.5236169241624489,0.5308457744332284,0.12617336740816573,-0.007399494919188,0
2022-09-21,0.4834630282348753,0.47062043714872903,0.48549840435517133,0.46864674419029195,8645839100,0.5024669554639423,0.5224236629042558,0.1335714595389828,-0.008809768081081342,0
2022-09-22,0.4542073330404026,0.45537516443490356,0.4704830736499592,0.44699800011456703,8094691900,0.4818206633822779,0.5154503939866175,0.1590038372107357,-0.0034432193157289365,0
2022-09-23,0.4478211827185903,0.44786662899124074,0.4513728802953505,0.4386113228640982,9434246200,0.47178874423434847,0.5069342914481867,0.1762275087929455,-0.005016570189840784,0
2022-09-26,0.42530670577486296,0.45097864448115077,0.45028346161066235,0.4264344944671097,10452603100,0.45983830004627135,0.4980696498252368,0.19318645698776407,0.014496398836805896,0
2022-09-27,0.4344833095881655,0.4507946923162991,0.4502690695200551,0.46144539406304097,8886016000,0.4545331418952161,0.4916150987000507,0.19502458508955808,-0.016336120463633932,1
2022-09-28,0.4569102876494062,0.44220520085237514,0.45034916463300156,0.42141935841258094,8659221300,0.44471543906886923,0.4835288610325259,0.2082647714266956,-0.00040927623141998406,0
