date,open_stock,high_stock,low_stock,close_stock,volume,close_gold,open_gold,high_gold,low_gold,MA5_stock,MA5_gold,MA20_stock,MA20_gold,volatility_stock,volatility_gold,next_day_return,label
2022-03-14,0.6906927185078526,0.6956426093899046,0.6666357353972012,0.6365615019520199,13018723600,0.038168534765368856,0.04261279628966741,0.04261279628966741,0.038168534765368856,0.7096321950441675,0.052366060798476166,0.8443374363842753,0.02817397977343339,0.3793967804560794,0.15957308905140177,-0.045738220035748164,1
2022-03-15,0.6129163567747913,0.6217184925025272,0.5469154209515876,0.5154664934919979,20252469900,0.03342283555527803,0.033165766578992506,0.033165766578992506,0.03342283555527803,0.6610892874481209,0.04639415826652915,0.82328802082493,0.029507664268278333,0.4879037411138302,0.1493592332316286,0.04324225139138098,0
2022-03-16,0.5670187545611967,0.6249847496701824,0.5212397503595758,0.6247168365858546,19602198200,0.03927690530456773,0.03783480926960614,0.03788149969651233,0.03923007274657342,0.6467079481666587,0.03974601158822133,0.8065828358147873,0.031078635215833872,0.5131074805249445,0.13894128356873847,0.019637490222158754,0
2022-03-17,0.6840472417879444,0.7097911226328808,0.6936249399661678,0.6764758109318199,17940734400,0.040104280495800726,0.03973355329712236,0.03973355329712236,0.040104280495800726,0.6482012077114812,0.03733312167632363,0.7930373820868666,0.032854076404554844,0.5161581991865322,0.12290690956368483,0.004967321865466561,0
2022-03-21,0.7109740717985398,0.7003558304934536,0.6968978026676966,0.6898253963019427,12703636000,0.04224296731087451,0.039686862870216166,0.0408385600672343,0.04108776421368132,0.6437160349235911,0.03504405111516784,0.7831707537808028,0.03388568346492071,0.5218205501332368,0.1189375885316456,-0.0008103324311898436,0
2022-03-22,0.6934907805978203,0.6975219557339027,0.7054655553145146,0.6876368253227367,12638247000,0.03819975647069851,0.03744572237872168,0.03744572237872168,0.03819975647069851,0.6543118625853879,0.0350504008254624,0.7715572180878771,0.035151211212710476,0.5188321523118261,0.10646371360129334,0.004987198302350308,0
2022-03-23,0.7042968925849773,0.7002041173678029,0.708768513305253,0.7010954904403017,11708907800,0.04509975334852789,0.04437146903646527,0.04437146903646527,0.04509975334852789,0.6928215132521189,0.037425192475593394,0.7600560427667284,0.03646638399847857,0.5065944415986682,0.0983751457181842,-0.0058952180010041445,0
2022-03-24,0.691567707332724,0.6915943974871253,0.6930274230783215,0.6851070630404834,10891827200,0.049096131630709694,0.049009384775808185,0.049009384775808185,0.049096131630709694,0.7053497634861072,0.03942217636320344,0.747329310836514,0.03776304507517014,0.48956698103267765,0.09343849329978554,-0.024190213548495272,1
2022-03-28,0.6150410578995325,0.6284842657685252,0.6143075512842535,0.6198875210232191,11844902100,0.03935495956789159,0.03856629262446898,0.03856629262446898,0.03935495956789159,0.6936102437341649,0.039269783316136175,0.7309653834063599,0.03817198555750112,0.47736891027855327,0.09095664454168875,-0.0034523604628795596,0
2022-03-29,0.631894103526395,0.630438836537325,0.6352613963963396,0.6108047294949102,10026697200,0.03837147585001088,0.03725896067109713,0.03725896067109713,0.03837147585001088,0.677217016791078,0.038482419239622256,0.7161453669719715,0.03876267736531258,0.47102949229596275,0.08546036379586372,0.029015680150473695,0
2022-03-30,0.6361733061199133,0.6790414006155765,0.6578435220516958,0.6868783405672656,13834602400,0.03773143089075526,0.03691656420711886,0.03691656420711886,0.03773143089075526,0.6770596653888221,0.03838717358520516,0.7037187679173273,0.03864571702160069,0.433709060443129,0.08591489538602867,-0.0074050932994273065,0
2022-03-31,0.6821729903630764,0.6747814224749087,0.6915753253739649,0.6669002579862862,13402918500,0.04046333010709047,0.03973355329712236,0.03973355329712236,0.04046333010709047,0.6699656958155313,0.03744424160647675,0.6933880131355195,0.03908663227415499,0.41306877981870643,0.08304187029144114,0.009767448799873775,0
2022-04-06,0.6974643711525061,0.693849233817109,0.705490007736997,0.6930565667276332,15906219500,0.038714914608635964,0.03630958865733891,0.037321214573638684,0.037700209185425715,0.6716148595507168,0.03533296293356614,0.682683969984287,0.03961505742416305,0.37176665084228766,0.07782011478857878,-0.01283842432210769,0
2022-04-07,0.6855385270894643,0.6942215631129769,0.6860628715670996,0.658340668734954,13488035300,0.04007305879047118,0.0397958071996638,0.0397958071996638,0.04007305879047118,0.6795921546380117,0.03547900627033895,0.6688549545147633,0.03974463938770001,0.3071423239820974,0.07715913635353328,-0.025903399776674503,1
2022-04-11,0.6625643639877428,0.6472391687890702,0.6129250489361939,0.5891955241789208,14819707100,0.04906490992538015,0.048060012762050075,0.048060012762050075,0.04906490992538015,0.6751092184503205,0.037653782046194184,0.6527374721806192,0.04045902306979665,0.24978793777447766,0.07592030483981188,0.01948820385993416,0
2022-04-12,0.5986400898321858,0.6321835374823084,0.6045880268399819,0.6398687745270886,14428568400,0.051609478909737994,0.05050347843680447,0.05050347843680447,0.051609478909737994,0.6653568521930913,0.04047622827208519,0.6402196982079897,0.041190235578326795,0.1659770371114896,0.07600330396494182,-0.009625899497436915,0
2022-04-13,0.6312562493540619,0.6410739266454399,0.6446780869929412,0.6143517238405205,12509748900,0.05239002154297667,0.053242650148631276,0.053242650148631276,0.05239002154297667,0.6544553996922962,0.04290181760457179,0.6330442287944127,0.040629835658095415,0.14991711911761774,0.0679384747335122,0.012520360592955575,0
2022-04-14,0.6428162466403284,0.6556282724995306,0.6545932308170745,0.6472221447107738,12479131600,0.05476287114802203,0.05349166575879727,0.05349166575879727,0.05476287114802203,0.6449468228567907,0.04616556869592825,0.6305577840325194,0.03970256732161648,0.14565562472657295,0.043892979894069685,-0.006008252758872144,0
2022-04-18,0.6303172214920081,0.6269810415485364,0.6322995183499751,0.631250840294566,11750461000,0.054575540916044774,0.053585046612609544,0.053585046612609544,0.054575540916044774,0.6393269043795518,0.04911500912770861,0.6285381939208659,0.03984308802233505,0.1456538512360097,0.0459762453293976,-0.007556192612106798,0
2022-04-19,0.6360249384496086,0.6365870109543201,0.6294304341120069,0.6112854414051503,11021747100,0.046723282025664226,0.04683049818685514,0.04683049818685514,0.046723282025664226,0.6439095666231882,0.048638780855623454,0.6232187588739344,0.039477902488730954,0.13817242166439342,0.04225653435041233,-0.015505325156436557,1
2022-04-20,0.6161221129331591,0.6044914670848893,0.5950001692860019,0.5706259655460202,11733165800,0.05407599363077209,0.05042566105862767,0.052635674598851434,0.051859252552374446,0.6295448044961454,0.04914040796888641,0.619716961663725,0.04033533119551136,0.15120295202474554,0.04531171821768135,-0.018413875049775433,1
2022-04-21,0.5642511268651371,0.5730571395880864,0.5435014865818899,0.5230881237522418,13278382800,0.05701083393174933,0.05414533173548319,0.05556160801830268,0.05559024633925502,0.610611720679684,0.05008016509246771,0.6201217419239207,0.04160674903255279,0.14659395767378025,0.04601566734838757,-0.04527645069985458,1
2022-04-25,0.4911527850957702,0.4919987129669843,0.4410182490309942,0.4083533524265168,16836450200,0.048659027756096096,0.04723514855337496,0.04723514855337496,0.048659027756096096,0.5610572119699682,0.048838796729899214,0.6086308056774183,0.04211245526687568,0.25055060039605725,0.044674762054776655,-0.008071743706868313,0
2022-04-26,0.42080051332677737,0.43740727325367157,0.41530307837189495,0.3888249067114482,15757761100,0.048299978144806244,0.04771761629807181,0.04771761629807181,0.048299978144806244,0.5107647567592029,0.04756250496071124,0.5933538368557718,0.04255421196075182,0.328536977342615,0.04333790622069509,0.029443040918364156,0
2022-04-27,0.3799645312500992,0.45250336139394065,0.40476157634108967,0.4594832156709545,17273404600,0.047394548690249505,0.04281512147292732,0.045974507026909306,0.044225545599300586,0.47927263656483454,0.04769902373204238,0.5811205003350768,0.042831887596902485,0.35012067673680697,0.04261072946875131,0.006564180128228801,0
2022-04-28,0.45943380614432394,0.4826588736691124,0.4778003353116804,0.4756999495189076,15305658600,0.05552780292859594,0.054907942041616864,0.054907942041616864,0.05552780292859594,0.4595797665042016,0.047994285260735126,0.56986465863144,0.04376588746395471,0.35958220067082286,0.04238039819465749,0.022723939948591065,0
2022-05-05,0.5304049105894575,0.5435116405056348,0.5501249581487384,0.5322076979860833,15417071600,0.052187080458334645,0.05022333587536776,0.050752494046970575,0.05165631146773242,0.46147166714336896,0.047013255020239675,0.5608951281977608,0.04414790182399231,0.3481331991695256,0.04300440397732661,-0.03310898930479947,1
2022-05-09,0.4597704866269372,0.464122690404714,0.46611145037976476,0.4480044748063836,9293669400,0.05032938899122674,0.05027002630227384,0.05027002630227384,0.05032938899122674,0.46969748798222044,0.0473529645209938,0.5483027504411138,0.04421437568840414,0.3560441000994306,0.043203813993000696,0.010943314086937809,0
2022-05-10,0.4196205465129479,0.4758614935019372,0.4370412819590026,0.4749141948265758,13641691800,0.046848168846982396,0.0427839945216566,0.04542978537967102,0.044194323893971044,0.4875571352677377,0.04705770299230094,0.5406033031187443,0.044618267522805066,0.36425753202273137,0.039935553128040056,0.014427781751834458,0
2022-05-11,0.4813161353645756,0.53946785356902,0.5047274683466525,0.5107805036440243,16563225600,0.05296762309157321,0.0502855897779092,0.05153066782873961,0.05171875487839139,0.4981990105806977,0.04819112627986366,0.5352910758414655,0.04540501515856543,0.36505262890417833,0.03594550880404823,-0.004446961502838102,0
2022-05-12,0.5016165101514556,0.5095196825655703,0.5166803140443426,0.49956621774854293,11337606600,0.04680133628898808,0.0460990148319923,0.0460990148319923,0.04680133628898808,0.5031501855983467,0.04641638225255984,0.5253430401557306,0.04589389256645482,0.347924329598447,0.029573752436829137,-0.0005562375907485137,0
2022-05-16,0.5428595522466608,0.5298119452593757,0.5243025730218305,0.4981697433074501,11242529400,0.04424115645196547,0.04325089879071797,0.04325089879071797,0.04424115645196547,0.4960888440750222,0.04480038098261774,0.5163818626513681,0.046097521366298744,0.33266526266210267,0.026590920234116723,0.012474289391382067,0
2022-05-17,0.5091059072524526,0.5221409503436623,0.52891467609318,0.5294699231621967,10966145400,0.03729432701614155,0.03666754859695276,0.03666754859695276,0.03729432701614155,0.5129892530044775,0.04214937693467746,0.5076938730892966,0.04602095020602681,0.3001133480527795,0.028421889072525942,-0.003491356359243713,0
2022-05-18,0.5428703310945036,0.5293776664372007,0.5349638292242811,0.5206002176521474,10807423300,0.03979206344250519,0.039111014271707156,0.039111014271707156,0.03979206344250519,0.522467043696063,0.04071434240812777,0.5003785594719976,0.04600580426223677,0.27640855996399977,0.028716505227946,0.0019266480907495598,0
2022-05-19,0.4942279269802805,0.5181616414854489,0.5155241533505461,0.5254777312427228,11629342000,0.04381966343001653,0.04279955799729196,0.04279955799729196,0.04381966343001653,0.5255160560265715,0.03885387729184864,0.49699454530138754,0.04572307997815617,0.2703665447017487,0.0303785823084938,0.013597366535336806,0
2022-05-23,0.5846897245243521,0.5695993445992973,0.5753009215428349,0.5599672253410009,13047781000,0.045349526991164235,0.04197469378861696,0.04393569171867473,0.04338255955540293,0.538046542860759,0.03855861576315589,0.492751021440319,0.04538566200816696,0.2504733540091817,0.0307934450276958,-0.023391322408436933,1
2022-05-24,0.5668722890405116,0.5536783163383028,0.5314552200906117,0.4998287701638984,14555433600,0.046192513035062,0.04580330879492012,0.04580330879492012,0.046192513035062,0.5383907161620147,0.038955472656560075,0.4866687753322365,0.045051609803464454,0.23530077426457263,0.030471599206973253,0.0060679630042175395,0
2022-05-25,0.5078416118055014,0.5080638686973469,0.523714460911862,0.5150644204694488,10773401500,0.04884635798807335,0.0460990148319923,0.04742191026099951,0.047519435511567676,0.5354022236016047,0.04130486546551326,0.4796499570245154,0.0447327035425521,0.20132516922811955,0.028366295807227417,0.0024771677288838684,0
2022-05-26,0.5255411140129462,0.5283700384276706,0.5183418248027816,0.5213219197020855,12626368900,0.051484592088419934,0.049771995081941744,0.05005213764337857,0.05120359674045394,0.5355519442502406,0.04368283197079148,0.47381169728728123,0.04456609816086177,0.16873365380808597,0.026728766594498528,0.00900891424965157,0
2022-05-30,0.5465763526027434,0.5442190029539811,0.5591823862304017,0.5441354415319868,11115224100,0.044444097536607496,0.042706177143479684,0.0430330101318227,0.04411626963064719,0.5394225782421951,0.04380982617668083,0.47024540064303366,0.04444324772789798,0.14437657333247222,0.027381998198814914,0.015512464823934764,0
2022-05-31,0.5534900324189702,0.5792255424218347,0.5698417614772775,0.5837719776665558,13541551300,0.04072871460239158,0.03915770469861335,0.03932890293060254,0.040556995223079095,0.5443609914822369,0.042870069053099535,0.47094357754548044,0.04372381539787129,0.1494182796288736,0.027889551376829226,-0.002038607675684158,0
2022-06-01,0.5882714722574649,0.5784062915433208,0.5939612548230837,0.5784822441001811,11485087900,0.04539635954915855,0.04339097007143633,0.04398238214558081,0.04480314714789724,0.5606780424538296,0.0427081514405907,0.4738855264044681,0.04309778305454981,0.16231328730310707,0.022360477326452764,0.02030477738290549,0
2022-06-06,0.5907512413111391,0.623739437763799,0.5971331729087219,0.6310612191056983,16787101100,0.040884823129039294,0.039079887320436435,0.039484537686956256,0.04047894095975524,0.5847421502569063,0.041088975315501264,0.48571340904163485,0.04267874527635873,0.17290886958930657,0.02411515655417619,0.0031309970871933406,0
2022-06-07,0.6384070638228261,0.6436334535027721,0.6543530954885903,0.6393335227431272,14299288100,0.04371038746136313,0.04200582073988768,0.042301526776959864,0.043413781260732476,0.609224239167816,0.039507897452178864,0.4990177729790344,0.042431361527788036,0.16492898566021136,0.024290421497217794,0.009734803591848923,0
2022-06-08,0.6520125059996973,0.6605267100439782,0.6561494080632806,0.6651340539361299,15737405700,0.04484997970589155,0.04508738891569275,0.04508738891569275,0.04484997970589155,0.6343259978986482,0.03959044368600684,0.5099397669593344,0.042294206592356165,0.19164467524179923,0.024298308034768422,-0.010459470706277844,0
2022-06-09,0.6675942816310045,0.6621942901500888,0.6579350618897082,0.6371430492101866,16844915400,0.043070342502107506,0.04259723281403205,0.04259723281403205,0.043070342502107506,0.6453980898381775,0.04006667195809199,0.5185139141782988,0.04162273641766456,0.20129220542379161,0.018789036508839903,0.003275638070491569,0
2022-06-13,0.6566467765221482,0.6563691382631252,0.6553230415804041,0.6458174258701646,16847562200,0.0414312029723064,0.04133659128756639,0.04133659128756639,0.0414312029723064,0.6593671052946637,0.03926025875069461,0.524547659406478,0.04104298334703471,0.21899967266166487,0.016409935812503794,0.007867085919949841,0
2022-06-14,0.6241618653240026,0.660069042114932,0.621600016050821,0.6667188811969345,17138590400,0.03829342158668714,0.036402969511151295,0.03690100073148339,0.03779387430141434,0.6667644631067526,0.038733232796253736,0.5361634517375662,0.04039423208802817,0.21940073334511645,0.016934856285912722,0.013240853172587276,0
2022-06-15,0.6781004880281873,0.7386671875483981,0.7002013876436264,0.7021742384077401,25704659000,0.04029161072777798,0.03862854652701042,0.038893125612811885,0.04002622623247676,0.679801079409569,0.03803793951900947,0.5482330977885854,0.040040826732927304,0.23628472728119904,0.017467887173375232,-0.006581478550181443,0
2022-06-16,0.7122060307019629,0.7099036432010717,0.7082155123660288,0.684317503240683,18407441600,0.04441287583127784,0.04267505019220896,0.04300188318055187,0.044085047925317644,0.6837807805524188,0.03794904357488704,0.5574495448546073,0.039579716888652916,0.24796843144684688,0.011254565716484304,0.01891078739811036,0
2022-06-20,0.7380429289807084,0.7512675947717131,0.7438383030269589,0.7352881861560046,16566638200,0.04086921227637452,0.0403405288469022,0.0403405288469022,0.04086921227637452,0.7041414731196176,0.03750138899912703,0.5699685987115672,0.03925996918641883,0.2704341217366121,0.010855869920627696,-0.001123906085142107,0
2022-06-21,0.7412664385355225,0.7443039623043459,0.7370982122144234,0.7322016098141328,16466761500,0.04080676886571544,0.0389709429909888,0.03940672030877934,0.04036966499110184,0.7220622979988214,0.037374394793237564,0.5823978922595385,0.039074852095651647,0.28146851981543425,0.01122172074514207,-0.012701921552000412,0
2022-06-22,0.743793761329679,0.7290334040695785,0.7258783122060222,0.6973576065366669,15856585400,0.041602922351618776,0.04068292531088047,0.04068292531088047,0.041602922351618776,0.7284184526357804,0.038047464084451144,0.5913143074934903,0.03930708990043219,0.28318485423795886,0.008524369154970651,0.017153235019808612,0
2022-06-23,0.7095893068757007,0.7357941202313878,0.7206454937947271,0.7438147978092724,17088236000,0.03720066190015292,0.036978818109660305,0.036978818109660305,0.03720066190015292,0.73705699199376,0.03741884276529894,0.60316910138277,0.03916741064103524,0.29148644787639155,0.010594622547357178,0.023109765053254357,0
2022-06-27,0.7960584923688931,0.8172242440103341,0.8168450857527647,0.8074780508717501,17738567600,0.037684598332760944,0.03666754859695276,0.03666754859695276,0.037684598332760944,0.7626072548469098,0.036050480196841095,0.6181459710100135,0.03883672420161943,0.3189307416720318,0.01280993406066859,0.010407347538309988,0
2022-06-28,0.8139697672339516,0.8331541222036591,0.8124687291135557,0.8368109901650653,17475648900,0.03665428205688592,0.03637184255988046,0.03637184255988046,0.03665428205688592,0.7836686611000752,0.03519326930708788,0.6328489790716345,0.038368041385449914,0.3567465647770311,0.01496844711295154,-0.015401344655860306,1
2022-06-29,0.8330889071072551,0.8364639968949383,0.8166344187282983,0.7929507847399968,18727668800,0.0354054138437041,0.03540690707048699,0.03540690707048699,0.0354054138437041,0.7962713769642282,0.034094769426144866,0.6484165153175372,0.037786605432176934,0.34608378970097436,0.017073997004538197,0.014396937410844782,0
2022-06-30,0.7984260345950291,0.8439649466823189,0.8191862484591836,0.8333191698777549,15666628900,0.03011333479034628,0.03058222962351964,0.03058222962351964,0.03011333479034628,0.8244772736422452,0.0317580760377808,0.6653188361957887,0.036776875846174506,0.3446186593428251,0.02187874537548768,0.002456850161571359,0
2022-07-04,0.8169085883957465,0.8319777133418418,0.8253037429761982,0.8403072497444235,14634565100,0.03251740610072118,0.03128258602711165,0.03128258602711165,0.03251740610072118,0.844495108555364,0.030805619493610714,0.6822599577779629,0.035754524640346896,0.33536478096554223,0.018170785111277087,-0.0014439405431014006,0
2022-07-05,0.8538362870546679,0.8536543583072103,0.83259432678719,0.8361901234630533,15496241500,0.02020044334821569,0.019827867959472778,0.019827867959472778,0.02020044334821569,0.8504515695802373,0.027249781728708733,0.6977708086204788,0.03444776626779544,0.3219897429551742,0.03724264499088626,-0.014604620787261251,0
2022-07-06,0.8348306421086473,0.8245993983310296,0.8037316904649345,0.7946079090427114,14980023500,0.012238908489181743,0.009478156661945847,0.010925559896036052,0.010787099191357896,0.8416963323177411,0.02228430827843486,0.708968179818898,0.032912135855750035,0.3039272345596852,0.06307767536417272,0.004408709823981605,0
2022-07-07,0.8030007044294094,0.8075196610728774,0.8023379023834218,0.8069770450550093,13266090600,0.011505198413937379,0.009789426174653393,0.010194076541173214,0.011099316244653323,0.8446061491770234,0.017423605048019764,0.7211034031012868,0.03108536674640716,0.2780802202053443,0.07978853162712271,-0.019997191386739287,1
2022-07-11,0.7908694282074844,0.775157354957511,0.7643350759341767,0.7506253059940593,13444857800,0.011489587561272607,0.010380838248797764,0.010380838248797764,0.011489587561272607,0.8274508993895657,0.013636002857369767,0.7274533808026713,0.029500932737705043,0.2596381280836952,0.09338315416846157,-0.00941506451658086,0
2022-07-12,0.7569464918971596,0.7525223887484493,0.7430426588184842,0.7246243724743602,13018783800,0.007540041837085121,0.007470468304981881,0.007470468304981881,0.007540041837085121,0.8034519161217037,0.008556234621795444,0.7319831272175037,0.02755131319539872,0.24171832805836335,0.10649571968640437,0.0018184271300796802,0
2022-07-13,0.7320365745328803,0.7342694033185988,0.7357194717775153,0.7295989163053931,13111317900,0.006540947266539643,0.007470468304981881,0.007470468304981881,0.006540947266539643,0.7813390446454345,0.005778236367965706,0.7354068178023683,0.02548641619202363,0.23015267259792976,0.11603328555902029,0.00014161873921352786,0
2022-07-14,0.7291605243085213,0.740990294784925,0.7406212420075065,0.7299870372672221,14525092600,0.004714477504761283,0.0051359469596751195,0.0051359469596751195,0.004714477504761283,0.7679331261803002,0.004247956186999136,0.7403377069114057,0.023418994864683573,0.2062879693479509,0.12480746649179322,-0.006822650421996332,0
2022-07-18,0.6995700507810549,0.7085489714166155,0.6934380983789925,0.7112862024266442,12260119200,0.004870586031408997,0.0030504412245343504,0.0035795993961371675,0.0043398170408067704,0.7480815890702344,0.0028986427494246403,0.7438147147829968,0.021448339289335427,0.185633897187089,0.13116467221302747,-0.0054153836405374505,0
2022-07-19,0.7162392219447202,0.7007521810342161,0.7068041686991431,0.6965439477228967,10380573000,0.0047769209154203685,0.003906432384480074,0.003906432384480074,0.0047769209154203685,0.7368621446469872,0.0015334550361140176,0.7453987063670162,0.019641764771712755,0.17572747297863556,0.13660760419650594,0.0033876430548983537,0
2022-07-20,0.7180380214346904,0.7101855767595722,0.7263335034553151,0.7057161592767249,9449014400,0.0,0.0,0.0,0.0,0.7329395425915775,0.0,0.7455868156824761,0.017470004720485766,0.17486035928241928,0.14227183332219226,-0.011145470508331007,0
2022-07-21,0.7047743321394178,0.6974037459235003,0.7050649117769137,0.6754370165928054,11715634400,0.00900746198757374,0.007330397024263524,0.007703920439512513,0.008632801523619227,0.7217033894491935,0.0005016271132629591,0.7451151783065795,0.01556161580294102,0.17795814869706084,0.13650606121674236,-0.005527308644027008,0
2022-07-25,0.6816733590630775,0.6668702151102486,0.683665280193412,0.6605882188799286,8363666400,0.01141153329794875,0.009587100991393482,0.010100695687360939,0.010896375160011296,0.7073062624016186,0.0018636399714263563,0.741147907373962,0.013973816028952313,0.19656392023205255,0.13037616952026662,0.007912370473270331,0
2022-07-26,0.6729000109690633,0.6827621650221598,0.6915746983887732,0.6817268592389274,8582327400,0.010068999968778303,0.008482094221281544,0.008762236782718369,0.009788004620812307,0.7011740309140242,0.0029208667354552187,0.7384672233242879,0.012317018066586582,0.2060285248553096,0.12273081659332402,-0.0049317282999243525,0
2022-07-27,0.6830847540805869,0.671453215780947,0.6932970267108232,0.6684470341724018,7890494000,0.015579630959443036,0.013322335143884367,0.014256143682007116,0.014642979799556644,0.6953451876652288,0.005117866497341139,0.7369317999825054,0.010914335383364837,0.21374143367139914,0.11086802122369913,0.0001507679461192085,0
2022-07-28,0.6869651393039278,0.6877769159629392,0.6969009375936559,0.668851009748685,10753193000,0.02394704798776115,0.019329836739140682,0.022598166622570193,0.02066876892815883,0.6876973306308183,0.009988094293198024,0.7329505176845821,0.010199951701268195,0.2257817687631845,0.10260971587338269,-0.008754818463236481,0
2022-08-01,0.6352101843626818,0.642677660811172,0.6382301712798149,0.6453893512799111,10774902900,0.027927815417278068,0.029290461145783153,0.029290461145783153,0.027927815417278068,0.6814637943106674,0.013836018731645416,0.7243420830380192,0.009674050875225104,0.23572588531276084,0.09483413931297496,-0.019493978768480066,1
2022-08-02,0.6248935588775546,0.6096819523962145,0.6018512364774966,0.593605643735398,14222442500,0.025383246432920115,0.02314288826980848,0.024030006381025037,0.024493427831028147,0.6675679288371699,0.016677514088419776,0.7114255914151819,0.009066530240980364,0.2509498351580246,0.08593225599974072,-0.009751343064954192,0
